coso	site	channel	format	origen
elpais_tentaciones_web-75	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-85	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-95	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-ldb1	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-ldb2	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-ldb3	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-mldb1	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-mldb2	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-mldb3	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-mpu1	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-mpu2	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-mpu3	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-mpu4	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-mpu5	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-sticky	elpais_tentaciones		display	criteoSubid
elpais_tentaciones_web-sticky5	elpais_tentaciones		display	criteoSubid
elpais_verne_mob-105	elpais_verne		display	criteoSubid
elpais_verne_mob-115	elpais_verne		display	criteoSubid
elpais_verne_mob-125	elpais_verne		display	criteoSubid
elpais_verne_mob-135	elpais_verne		display	criteoSubid
elpais_verne_mob-145	elpais_verne		display	criteoSubid
elpais_verne_mob-155	elpais_verne		display	criteoSubid
elpais_verne_mob-165	elpais_verne		display	criteoSubid
elpais_verne_mob-175	elpais_verne		display	criteoSubid
elpais_verne_mob-185	elpais_verne		display	criteoSubid
elpais_verne_mob-195	elpais_verne		display	criteoSubid
elpais_verne_mob-5	elpais_verne		display	criteoSubid
elpais_verne_mob-55	elpais_verne		display	criteoSubid
elpais_verne_mob-65	elpais_verne		display	criteoSubid
elpais_verne_mob-75	elpais_verne		display	criteoSubid
elpais_verne_mob-85	elpais_verne		display	criteoSubid
elpais_verne_mob-95	elpais_verne		display	criteoSubid
elpais_verne_mob-ldb1	elpais_verne		display	criteoSubid
elpais_verne_mob-ldb2	elpais_verne		display	criteoSubid
elpais_verne_mob-mldb1	elpais_verne		display	criteoSubid
elpais_verne_mob-mpu1	elpais_verne		display	criteoSubid
elpais_verne_mob-mpu2	elpais_verne		display	criteoSubid
elpais_verne_mob-mpu3	elpais_verne		display	criteoSubid
elpais_verne_mob-mpu4	elpais_verne		display	criteoSubid
elpais_verne_mob-mpu5	elpais_verne		display	criteoSubid
elpais_verne_mob-sticky	elpais_verne		display	criteoSubid
elpais_verne_mob-sticky5	elpais_verne		display	criteoSubid
elpais_verne_web-5	elpais_verne		display	criteoSubid
elpais_verne_web-ldb1	elpais_verne		display	criteoSubid
elpais_verne_web-ldb2	elpais_verne		display	criteoSubid
elpais_verne_web-ldb3	elpais_verne		display	criteoSubid
elpais_verne_web-mldb1	elpais_verne		display	criteoSubid
elpais_verne_web-mpu1	elpais_verne		display	criteoSubid
elpais_verne_web-mpu2	elpais_verne		display	criteoSubid
elpais_verne_web-mpu3	elpais_verne		display	criteoSubid
elpais_verne_web-sticky	elpais_verne		display	criteoSubid
elpais_verne_web-sticky5	elpais_verne		display	criteoSubid
elpais_web-105	elpais		display	criteoSubid
elpais_web-115	elpais		display	criteoSubid
elpais_web-125	elpais		display	criteoSubid
elpais_web-135	elpais		display	criteoSubid
elpais_web-145	elpais		display	criteoSubid
elpais_web-15	elpais		display	criteoSubid
elpais_web-155	elpais		display	criteoSubid
elpais_web-165	elpais		display	criteoSubid
elpais_web-175	elpais		display	criteoSubid
elpais_web-185	elpais		display	criteoSubid
elpais_web-195	elpais		display	criteoSubid
elpais_web-205	elpais		display	criteoSubid
elpais_web-215	elpais		display	criteoSubid
elpais_web-225	elpais		display	criteoSubid
elpais_web-235	elpais		display	criteoSubid
elpais_web-245	elpais		display	criteoSubid
elpais_web-25	elpais		display	criteoSubid
elpais_web-255	elpais		display	criteoSubid
elpais_web-265	elpais		display	criteoSubid
elpais_web-275	elpais		display	criteoSubid
elpais_web-285	elpais		display	criteoSubid
elpais_web-295	elpais		display	criteoSubid
elpais_web-305	elpais		display	criteoSubid
elpais_web-35	elpais		display	criteoSubid
elpais_web-5	elpais		display	criteoSubid
elpais_web-55	elpais		display	criteoSubid
elpais_web-65	elpais		display	criteoSubid
elpais_web-75	elpais		display	criteoSubid
elpais_web-85	elpais		display	criteoSubid
elpais_web-95	elpais		display	criteoSubid
elpais_web-ldb1	elpais		display	criteoSubid
elpais_web-ldb2	elpais		display	criteoSubid
elpais_web-ldb3	elpais		display	criteoSubid
elpais_web-ldb4	elpais		display	criteoSubid
elpais_web-ldb5	elpais		display	criteoSubid
elpais_web-mldb1	elpais		display	criteoSubid
elpais_web-mldb2	elpais		display	criteoSubid
elpais_web-mldb3	elpais		display	criteoSubid
elpais_web-mldb5	elpais		display	criteoSubid
elpais_web-mpu1	elpais		display	criteoSubid
elpais_web-mpu10	elpais		display	criteoSubid
elpais_web-mpu2	elpais		display	criteoSubid
elpais_web-mpu3	elpais		display	criteoSubid
elpais_web-mpu4	elpais		display	criteoSubid
elpais_web-mpu5	elpais		display	criteoSubid
elpais_web-sticky	elpais		display	criteoSubid
elpais_web-sticky5	elpais		display	criteoSubid
elviajero_mob-105	elpais_elviajero		display	criteoSubid
elviajero_mob-115	elpais_elviajero		display	criteoSubid
elviajero_mob-125	elpais_elviajero		display	criteoSubid
elviajero_mob-135	elpais_elviajero		display	criteoSubid
elviajero_mob-145	elpais_elviajero		display	criteoSubid
elviajero_mob-155	elpais_elviajero		display	criteoSubid
elviajero_mob-165	elpais_elviajero		display	criteoSubid
elviajero_mob-175	elpais_elviajero		display	criteoSubid
elviajero_mob-185	elpais_elviajero		display	criteoSubid
elviajero_mob-195	elpais_elviajero		display	criteoSubid
elviajero_mob-205	elpais_elviajero		display	criteoSubid
elviajero_mob-215	elpais_elviajero		display	criteoSubid
elviajero_mob-5	elpais_elviajero		display	criteoSubid
elviajero_mob-55	elpais_elviajero		display	criteoSubid
elviajero_mob-65	elpais_elviajero		display	criteoSubid
elviajero_mob-75	elpais_elviajero		display	criteoSubid
elviajero_mob-85	elpais_elviajero		display	criteoSubid
elviajero_mob-95	elpais_elviajero		display	criteoSubid
elviajero_mob-ldb1	elpais_elviajero		display	criteoSubid
elviajero_mob-ldb2	elpais_elviajero		display	criteoSubid
elviajero_mob-ldb3	elpais_elviajero		display	criteoSubid
elviajero_mob-mldb1	elpais_elviajero		display	criteoSubid
elviajero_mob-mldb2	elpais_elviajero		display	criteoSubid
elviajero_mob-mldb3	elpais_elviajero		display	criteoSubid
elviajero_mob-mpu1	elpais_elviajero		display	criteoSubid
elviajero_mob-mpu2	elpais_elviajero		display	criteoSubid
elviajero_mob-mpu3	elpais_elviajero		display	criteoSubid
elviajero_mob-mpu4	elpais_elviajero		display	criteoSubid
elviajero_mob-mpu5	elpais_elviajero		display	criteoSubid
elviajero_mob-sticky	elpais_elviajero		display	criteoSubid
elviajero_mob-sticky5	elpais_elviajero		display	criteoSubid
elviajero_web-55	elpais_elviajero		display	criteoSubid
elviajero_web-ldb1	elpais_elviajero		display	criteoSubid
elviajero_web-ldb2	elpais_elviajero		display	criteoSubid
elviajero_web-ldb3	elpais_elviajero		display	criteoSubid
elviajero_web-mldb1	elpais_elviajero		display	criteoSubid
elviajero_web-mldb2	elpais_elviajero		display	criteoSubid
elviajero_web-mldb3	elpais_elviajero		display	criteoSubid
elviajero_web-mpu1	elpais_elviajero		display	criteoSubid
elviajero_web-mpu2	elpais_elviajero		display	criteoSubid
elviajero_web-mpu3	elpais_elviajero		display	criteoSubid
elviajero_web-mpu4	elpais_elviajero		display	criteoSubid
elviajero_web-mpu5	elpais_elviajero		display	criteoSubid
elviajero_web-sticky	elpais_elviajero		display	criteoSubid
elviajero_web-sticky5	elpais_elviajero		display	criteoSubid
ffff-megabanner	sin identificar		display	criteoSubid
ffff-megabanner_cinco	sin identificar		display	criteoSubid
ffff-megabanner_cuatro	sin identificar		display	criteoSubid
ffff-robapaginas	sin identificar		display	criteoSubid
ffff-robapaginas_cinco	sin identificar		display	criteoSubid
ffff-robapaginas_cinco_local	sin identificar		display	criteoSubid
ffff-robapaginas_cuatro	sin identificar		display	criteoSubid
ffff-robapaginas_cuatro_local	sin identificar		display	criteoSubid
ffff-robapaginas_diez	sin identificar		display	criteoSubid
ffff-robapaginas_diez_local	sin identificar		display	criteoSubid
ffff-robapaginas_dos_local	sin identificar		display	criteoSubid
ffff-robapaginas_local	sin identificar		display	criteoSubid
ffff-robapaginas_nueve	sin identificar		display	criteoSubid
ffff-robapaginas_nueve_local	sin identificar		display	criteoSubid
ffff-robapaginas_ocho	sin identificar		display	criteoSubid
ffff-robapaginas_ocho_local	sin identificar		display	criteoSubid
ffff-robapaginas_seis	sin identificar		display	criteoSubid
ffff-robapaginas_seis_local	sin identificar		display	criteoSubid
ffff-robapaginas_siete	sin identificar		display	criteoSubid
ffff-robapaginas_siete_local	sin identificar		display	criteoSubid
ffff-robapaginas_tres	sin identificar		display	criteoSubid
ffff-robapaginas_tres_local	sin identificar		display	criteoSubid
finanzas_cinco_dias-outstream	elpais_finanzas_cincodias		outstream	criteoSubid
finanzas_cinco_días-outstream	elpais_finanzas_cincodias		outstream	criteoSubid
finanzas_el_pais_economia-outstream	elpais_finanzas_economia		outstream	criteoSubid
finanzas_el_país_economía-outstream	elpais_finanzas_economia		outstream	criteoSubid
finanzas_retina-outstream	elpais_finanzas_retina		outstream	criteoSubid
hh-megabanner	sin identificar		display	criteoSubid
hh-robapaginas	sin identificar		display	criteoSubid
hoy.es-outstream	hoy		outstream	criteoSubid
huffingtonpost_eltelevisero_mob-5	huffingtonpost_eltelevisero		display	criteoSubid
huffingtonpost_eltelevisero_mob-mpu1	huffingtonpost_eltelevisero		display	criteoSubid
huffingtonpost_eltelevisero_mob-mpu2	huffingtonpost_eltelevisero		display	criteoSubid
huffingtonpost_eltelevisero_mob-sticky	huffingtonpost_eltelevisero		display	criteoSubid
huffingtonpost_eltelevisero_mob-sticky5	huffingtonpost_eltelevisero		display	criteoSubid
huffingtonpost_eltelevisero_web-ldb1	huffingtonpost_eltelevisero		display	criteoSubid
huffingtonpost_eltelevisero_web-mpu1	huffingtonpost_eltelevisero		display	criteoSubid
huffingtonpost_mob-5	huffingtonpost		display	criteoSubid
huffingtonpost_mob-mldb1	huffingtonpost		display	criteoSubid
huffingtonpost_mob-mpu1	huffingtonpost		display	criteoSubid
huffingtonpost_mob-mpu2	huffingtonpost		display	criteoSubid
huffingtonpost_mob-mpu3	huffingtonpost		display	criteoSubid
huffingtonpost_mob-sticky	huffingtonpost		display	criteoSubid
huffingtonpost_mob-sticky5	huffingtonpost		display	criteoSubid
huffingtonpost_strambotic_mob-105	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-115	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-125	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-135	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-145	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-155	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-165	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-175	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-185	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-195	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-205	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-215	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-225	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-235	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-245	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-255	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-265	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-275	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-285	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-295	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-305	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-315	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-325	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-335	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-345	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-355	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-365	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-375	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-5	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-55	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-65	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-75	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-85	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-95	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-ldb1	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-ldb2	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-ldb3	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-ldb4	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-ldb5	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-mldb1	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-mpu1	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-mpu2	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-mpu3	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-mpu4	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-mpu5	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-sticky	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_mob-sticky5	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-5	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-55	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-65	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-75	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-ldb1	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-ldb2	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-ldb3	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-ldb4	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-ldb5	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-mpu1	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-mpu2	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-mpu3	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-sticky	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_strambotic_web-sticky5	huffingtonpost_strambotic		display	criteoSubid
huffingtonpost_web-5	huffingtonpost		display	criteoSubid
huffingtonpost_web-55	huffingtonpost		display	criteoSubid
huffingtonpost_web-ldb1	huffingtonpost		display	criteoSubid
huffingtonpost_web-ldb2	huffingtonpost		display	criteoSubid
huffingtonpost_web-ldb3	huffingtonpost		display	criteoSubid
huffingtonpost_web-mpu1	huffingtonpost		display	criteoSubid
huffingtonpost_web-mpu2	huffingtonpost		display	criteoSubid
huffingtonpost_web-mpu3	huffingtonpost		display	criteoSubid
huffingtonpost_web-mpu4	huffingtonpost		display	criteoSubid
huffingtonpost_web-mpu5	huffingtonpost		display	criteoSubid
huffingtonpost_web-sticky	huffingtonpost		display	criteoSubid
huffingtonpost_web-sticky5	huffingtonpost		display	criteoSubid
huffingtonpost-outstream	huffingtonpost		outstream	criteoSubid
icon_mob-mldb1	elpais_icon		display	criteoSubid
icon_mob-mldb2	elpais_icon		display	criteoSubid
icon_mob-mldb3	elpais_icon		display	criteoSubid
icon_mob-mpu1	elpais_icon		display	criteoSubid
icon_mob-mpu2	elpais_icon		display	criteoSubid
icon_mob-mpu3	elpais_icon		display	criteoSubid
icon_mob-mpu4	elpais_icon		display	criteoSubid
icon_mob-mpu5	elpais_icon		display	criteoSubid
icon_web-55	elpais_icon		display	criteoSubid
icon_web-65	elpais_icon		display	criteoSubid
icon_web-ldb1	elpais_icon		display	criteoSubid
icon_web-ldb2	elpais_icon		display	criteoSubid
icon_web-ldb3	elpais_icon		display	criteoSubid
icon_web-mpu1	elpais_icon		display	criteoSubid
icon_web-mpu2	elpais_icon		display	criteoSubid
icon_web-mpu3	elpais_icon		display	criteoSubid
icon_web-mpu4	elpais_icon		display	criteoSubid
icon_web-mpu5	elpais_icon		display	criteoSubid
icon-outstream	elpais_icon		outstream	criteoSubid
ideal-outstream	ideal		outstream	criteoSubid
kakakaka-megabanner	sin identificar		display	criteoSubid
kakakaka-megabanner_dos	sin identificar		display	criteoSubid
kakakaka-robapaginas	sin identificar		display	criteoSubid
kakakaka-robapaginas_dos	sin identificar		display	criteoSubid
kakakaka-robapaginas_dos_local	sin identificar		display	criteoSubid
kakakaka-robapaginas_local	sin identificar		display	criteoSubid
kebuena_mob_mx-5	kebuena		display	criteoSubid
kebuena_mob_mx-ldb1	kebuena		display	criteoSubid
kebuena_mob_mx-ldb2	kebuena		display	criteoSubid
kebuena_mob_mx-mldb1	kebuena		display	criteoSubid
kebuena_mob_mx-mldb2	kebuena		display	criteoSubid
kebuena_mob_mx-mpu1	kebuena		display	criteoSubid
kebuena_mob_mx-mpu2	kebuena		display	criteoSubid
kebuena_mob_mx-mpu3	kebuena		display	criteoSubid
kebuena_mob_mx-sticky	kebuena		display	criteoSubid
kebuena_mob_mx-sticky5	kebuena		display	criteoSubid
kebuena_mx_mob-ldb1	kebuena		display	criteoSubid
kebuena_mx_mob-ldb2	kebuena		display	criteoSubid
kebuena_mx_mob-mldb1	kebuena		display	criteoSubid
kebuena_mx_mob-mldb2	kebuena		display	criteoSubid
kebuena_mx_mob-mpu1	kebuena		display	criteoSubid
kebuena_mx_mob-mpu2	kebuena		display	criteoSubid
kebuena_mx_mob-mpu3	kebuena		display	criteoSubid
kebuena_mx_mob-sticky	kebuena		display	criteoSubid
kebuena_mx_web-ldb1	kebuena		display	criteoSubid
