coso	site	origen
vocento.laverdad-skyscraper_der	laverdad	amazonVocentoSlotname
vocento.laverdad-skyscraper_izq	laverdad	amazonVocentoSlotname
vocento.lavozdigital-megabanner	lavozdigital	amazonVocentoSlotname
vocento.lavozdigital-megabanner_dos	lavozdigital	amazonVocentoSlotname
webm.LAVERDAD-megabanner_cinco	laverdad	amazonVocentoSlotname
webm.LAVERDAD-megabanner_cinco_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-megabanner_cuatro	laverdad	amazonVocentoSlotname
webm.LAVERDAD-megabanner_cuatro_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-megabanner_dos	laverdad	amazonVocentoSlotname
webm.LAVERDAD-megabanner_dos_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-megabanner_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-megabanner_tres	laverdad	amazonVocentoSlotname
webm.LAVERDAD-megabanner_tres_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_cinco	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_cinco_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_cuatro	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_cuatro_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_diez	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_diez_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_dos	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_nueve	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_nueve_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_ocho	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_ocho_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_seis	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_seis_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_siete	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_siete_local	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_tres	laverdad	amazonVocentoSlotname
webm.LAVERDAD-robapaginas_tres_local	laverdad	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/deportes	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/local	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/local/cadiz	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/nacional	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/ocio	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-megabanner	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-robapaginas	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-robapaginas_cinco	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-robapaginas_cuatro	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-robapaginas_dos	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-robapaginas_tres	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/andalucia	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/andalucia/almeria	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/andalucia/cordoba	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/andalucia/malaga	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/andalucia/sevilla	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/cadiz	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/conocer/sociedad	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/cultura	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/cultura/arte	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/cultura/cine	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/cultura/cultural	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/cultura/libros	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/cultura/musica	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/cultura/teatro	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/cultura/toros	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/deportes/baloncesto	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/deportes/formula1	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/deportes/futbol	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/deportes/juegos-olimpicos/espana	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/economia	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/economia/inmobiliario	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/elecciones2015	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/estilo	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/estilo/gastronimia	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/estilo/gastronomia	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/estilo/gente	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/gente	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/internacional	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/local/campogibraltar	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/local/chiclana	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/local/elpuerto	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/local/janda	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/local/jerez	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/local/sanfernando	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/local/sierra	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/madrid	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/ocio/tv	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/opinion	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/play/television	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/portada	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/semanasanta	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/sevilla	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/vela	lavozdigital	amazonVocentoSlotname
/4900/webm.LAVOZDECADIZ/AMP/viajar	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-megabanner_dos	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-megabanner_tres	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-robapaginas_diez	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-robapaginas_nueve	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-robapaginas_ocho	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-robapaginas_seis	lavozdigital	amazonVocentoSlotname
webm.LAVOZDECADIZ-robapaginas_siete	lavozdigital	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/castillayleon	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/leon	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_dos_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-megabanner	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_dos_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_local	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/alfoz	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/alfoz/sanandresdelrabanedo	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/alfoz/sariegos	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/alfoz/valverdedelavirgen	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/alfoz/villaquilambre	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/antropia	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/astorga	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/bierzo	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/campo	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/cocina	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/colegios	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/comarcas	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/culturas	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/culturas/libros	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/culturas/libros/la-tinta-entre-tus-dedos	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/degustaleon	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/deportes	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/deportes/ademar	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/deportes/baloncesto	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/deportes/ciclismo	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/deportes/cultural	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/deportes/futbol	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/deportes/futbol-femenino	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/deportes/motor	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/deportes/tenis/copa-davis/	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/economia	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/economia/mercados	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/economia/vivienda	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/elecciones	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/especiales/carnaval	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/especiales/halloween	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/especiales/navidad	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/especiales/poligonos	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/especiales/verano	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/eventos	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/gente-estilo	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/grupo20/debates	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/internacional	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/labaneza	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/leon/fiestas-san-froilan	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/leon/fiestas-san-juan-y-san-pedro	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/leon-va-de-boda	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/loteria/navidad	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/mineria	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/motor	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/nacional	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/nuestros-heroes	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/paramo	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/planes	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/planes/turismorural	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/ponferrada	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/salud	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/semana-santa	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/sociedad	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/sociedad/educacion	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/sociedad/salud	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/somoscampo	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/surdeleon	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/tecnologia	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/temas	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/viajes	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/vivir	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/vivir/salud	leonoticias	amazonVocentoSlotname
/4900/webm.LEONOTICIAS/AMP/yoconsumoenleon	leonoticias	amazonVocentoSlotname
vocento.leonoticias-megabanner	leonoticias	amazonVocentoSlotname
vocento.leonoticias-megabanner_cinco	leonoticias	amazonVocentoSlotname
vocento.leonoticias-megabanner_cinco_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-megabanner_cuatro	leonoticias	amazonVocentoSlotname
vocento.leonoticias-megabanner_cuatro_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-megabanner_dos	leonoticias	amazonVocentoSlotname
vocento.leonoticias-megabanner_dos_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-megabanner_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-megabanner_tres	leonoticias	amazonVocentoSlotname
vocento.leonoticias-megabanner_tres_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_cinco	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_cinco_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_cuatro	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_cuatro_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_diez	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_diez_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_dos	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_nueve	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_ocho	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_ocho_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_seis	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_seis_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_siete	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_siete_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_tres	leonoticias	amazonVocentoSlotname
vocento.leonoticias-robapaginas_tres_local	leonoticias	amazonVocentoSlotname
vocento.leonoticias-skyscraper_der	leonoticias	amazonVocentoSlotname
vocento.leonoticias-skyscraper_izq	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-megabanner_cinco	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-megabanner_cinco_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-megabanner_cuatro	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-megabanner_cuatro_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-megabanner_dos	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-megabanner_dos_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-megabanner_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-megabanner_tres	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-megabanner_tres_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_cinco	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_cinco_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_cuatro	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_cuatro_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_diez	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_diez_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_dos	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_nueve	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_nueve_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_ocho	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_ocho_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_seis	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_seis_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_siete	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_siete_local	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_tres	leonoticias	amazonVocentoSlotname
webm.LEONOTICIAS-robapaginas_tres_local	leonoticias	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/belleza/tratamientos	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/celebrities	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/celebrities/realeza	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/moda/no-te-pierdas	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/moda/tendencias	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/portada	mujerhoy	amazonVocentoSlotname
vocento.hoymujer-megabanner	mujerhoy	amazonVocentoSlotname
vocento.hoymujer-robapaginas	mujerhoy	amazonVocentoSlotname
vocento.hoymujer-robapaginas_dos	mujerhoy	amazonVocentoSlotname
vocento.hoymujer-robapaginas_tres	mujerhoy	amazonVocentoSlotname
webm.MUJERHOY-megabanner	mujerhoy	amazonVocentoSlotname
webm.MUJERHOY-robapaginas	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/actualidad	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/belleza	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/belleza/dietas	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/belleza/maquillaje	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/belleza/pelo	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/celebrities/alfombra-roja	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/celebrities/corazon	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/moda	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/moda/marsaura	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/moda/novias	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/moda/pasarelas	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/revista	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/temas/portada	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/vivir	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/vivir/bienestar	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/vivir/decoracion	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/vivir/fitness	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/vivir/gastronomia	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/vivir/madres	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/vivir/ocio	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/vivir/psicologia	mujerhoy	amazonVocentoSlotname
/4900/webm.MUJERHOY/AMP/vivir/sexo-pareja	mujerhoy	amazonVocentoSlotname
vocento.hoymujer-cuatro	mujerhoy	amazonVocentoSlotname
vocento.hoymujer-megabanner_dos	mujerhoy	amazonVocentoSlotname
vocento.hoymujer-skyscraper_der	mujerhoy	amazonVocentoSlotname
vocento.hoymujer-skyscraper_izq	mujerhoy	amazonVocentoSlotname
webm.MUJERHOY-megabanner_dos	mujerhoy	amazonVocentoSlotname
webm.MUJERHOY-robapaginas_dos	mujerhoy	amazonVocentoSlotname
webm.MUJERHOY-robapaginas_tres	mujerhoy	amazonVocentoSlotname
megabanner_dos-id	sin identificar vocento	amazonVocentoSlotname
megabanner_tres-id	sin identificar vocento	amazonVocentoSlotname
megabanner-id	sin identificar vocento	amazonVocentoSlotname
megabanner-id-1	sin identificar vocento	amazonVocentoSlotname
megabanner-id-10	sin identificar vocento	amazonVocentoSlotname
megabanner-id-11	sin identificar vocento	amazonVocentoSlotname
megabanner-id-12	sin identificar vocento	amazonVocentoSlotname
megabanner-id-13	sin identificar vocento	amazonVocentoSlotname
megabanner-id-14	sin identificar vocento	amazonVocentoSlotname
megabanner-id-15	sin identificar vocento	amazonVocentoSlotname
megabanner-id-16	sin identificar vocento	amazonVocentoSlotname
megabanner-id-2	sin identificar vocento	amazonVocentoSlotname
megabanner-id-3	sin identificar vocento	amazonVocentoSlotname
megabanner-id-4	sin identificar vocento	amazonVocentoSlotname
megabanner-id-5	sin identificar vocento	amazonVocentoSlotname
megabanner-id-6	sin identificar vocento	amazonVocentoSlotname
megabanner-id-7	sin identificar vocento	amazonVocentoSlotname
megabanner-id-8	sin identificar vocento	amazonVocentoSlotname
megabanner-id-9	sin identificar vocento	amazonVocentoSlotname
Other slots	sin identificar vocento	amazonVocentoSlotname
robapaginas_cinco-id	sin identificar vocento	amazonVocentoSlotname
robapaginas_cuatro-id	sin identificar vocento	amazonVocentoSlotname
robapaginas_dos-id	sin identificar vocento	amazonVocentoSlotname
robapaginas_seis-id	sin identificar vocento	amazonVocentoSlotname
robapaginas_siete-id	sin identificar vocento	amazonVocentoSlotname
robapaginas_tres-id	sin identificar vocento	amazonVocentoSlotname
robapaginas-id	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-1	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-10	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-11	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-12	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-13	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-14	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-15	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-16	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-17	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-2	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-3	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-4	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-5	sin identificar vocento	amazonVocentoSlotname
robapaginas-id-6	sin identificar vocento	amazonVocentoSlotname
